,DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,just_date,residuals
67416,9a1b7e5e-6652-41a1-9a0e-2aeeba480f35,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 14:22,10.0,10Â° C,100,2019-03-30,-20.096453032361932
67417,9e732ae9-96d7-4849-8a99-01f879bf2a99,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 14:32,10.0,10Â° C,100,2019-03-30,-20.25056579061424
67418,f976238c-b7e6-41c6-9577-bb37c688289a,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 14:42,10.0,10Â° C,100,2019-03-30,-20.28652972853987
67421,91e3444d-d861-4478-951d-907c9b38b497,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 15:12,10.2,10.2Â° C,100,2019-03-30,-19.858668366273196
67422,00dccff1-1c5d-479b-8d03-eac2911e86f3,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 15:22,10.3,10.3Â° C,100,2019-03-30,-19.7679535383186
67423,dcc390c4-45c0-424e-b7b8-4a9c0e50b10d,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 15:32,10.3,10.3Â° C,100,2019-03-30,-19.78957990818615
67430,7feee52d-dcac-4117-9757-61bf4e50615d,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 16:42,10.7,10.7Â° C,100,2019-03-30,-19.714104243175527
67436,1b2372ba-1190-4cac-b1cb-a36ca8eddd1e,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 17:42,10.3,10.3Â° C,100,2019-03-30,-19.828072988696622
67437,8b495530-1652-4ec4-843a-8f5be739694d,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 17:52,10.2,10.2Â° C,100,2019-03-30,-19.936632207928966
67439,a9411632-c7ba-4b4a-af59-d1d6bb5b0b18,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 18:12,10.3,10.3Â° C,100,2019-03-30,-19.744494748027037
67440,5930ec96-37ac-49c4-b52d-e32dbdbe1dcf,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 18:22,10.2,10.2Â° C,100,2019-03-30,-19.845068486315643
67441,f8bfef07-2218-4c8c-8391-12a548b7e00f,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 18:32,10.0,10Â° C,100,2019-03-30,-19.992647669250353
67442,8d53e76e-6fe8-4066-8345-7de86b9e71b3,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 18:42,10.0,10Â° C,100,2019-03-30,-19.87979128049721
67443,c9fc46d0-705e-4965-9249-fdb8a3692d83,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 18:52,9.9,9.9Â° C,100,2019-03-30,-19.932815109529916
67444,05815a20-28a9-4ede-bbe2-ead212106774,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 19:02,9.9,9.9Â° C,100,2019-03-30,-19.842100281575327
67445,b971668d-3efe-4bb5-9016-7a7b9f78c193,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 19:12,9.8,9.8Â° C,100,2019-03-30,-19.86753790371148
67446,0944eaa2-d8e7-49ac-93fe-66be38aabc14,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 19:22,9.8,9.8Â° C,100,2019-03-30,-19.894427431473765
67447,099f5c48-004e-45c4-a068-568f80dbe8a1,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 19:32,9.8,9.8Â° C,100,2019-03-30,-19.845091913864
67448,9eec84c0-4641-4a34-8ee2-156af37cf886,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 19:42,9.8,9.8Â° C,100,2019-03-30,-19.82243516213446
67450,bd630a94-8e0c-4e73-9b6f-8a9804a8dd0d,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 20:02,9.7,9.7Â° C,100,2019-03-30,-19.965143437259762
67451,edc6008a-f13d-476a-8895-ab1cce2866be,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 20:12,9.7,9.7Â° C,100,2019-03-30,-19.905463092063787
67452,042af526-4e83-47a3-b5cf-2688158e6e96,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 20:22,9.6,9.6Â° C,100,2019-03-30,-19.947960605307028
67453,e06f8551-2ecb-4be6-a4ff-f858ec23c246,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 20:32,9.6,9.6Â° C,100,2019-03-30,-19.993906394412328
67454,f8bda44d-1723-4f7f-bb85-353dc4b2af3d,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 20:42,9.6,9.6Â° C,100,2019-03-30,-19.98232042308205
67455,520567f9-88b4-4974-ba6d-050015cd7944,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 20:52,9.5,9.5Â° C,100,2019-03-30,-19.948955867359768
67456,dbf9f07e-3918-496e-a0ae-ce27b655de9e,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 21:02,9.5,9.5Â° C,100,2019-03-30,-19.80542797225454
67457,89967332-ce12-4588-8a55-bba5035acf7e,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 21:12,9.5,9.5Â° C,100,2019-03-30,-19.94429572143244
67463,33579903-d7b8-4269-8928-19689f78d3d2,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 22:12,9.9,9.9Â° C,100,2019-03-30,-19.720086594411647
67465,f26a2057-af6f-43f6-ab63-c3065ff64045,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 22:32,9.9,9.9Â° C,100,2019-03-30,-19.697963388432996
67466,512e8902-1431-4374-9290-f608ae83dfb1,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 22:42,9.9,9.9Â° C,100,2019-03-30,-19.80981084786735
67467,806de708-bcd8-4d8c-88f2-4a1f3ea91b20,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 22:52,9.9,9.9Â° C,100,2019-03-30,-19.809476489119884
67468,8dd9b524-7e4f-47f9-896d-5ef4b63f8fe8,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 23:02,9.9,9.9Â° C,100,2019-03-30,-19.780233039463333
67469,93e51227-940d-45c2-958c-2541d6c3bddc,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 23:12,9.9,9.9Â° C,100,2019-03-30,-19.80335322617041
67470,b42d4c78-e4a9-40b6-abe1-de1669a4ec3d,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 23:22,9.8,9.8Â° C,100,2019-03-30,-19.823927958332035
67471,deff14fd-ed7e-48ba-81cb-1b944d380276,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 23:32,9.8,9.8Â° C,100,2019-03-30,-19.77177541776639
67472,b048b9c6-69c8-4692-8bb1-6d95683464a0,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 23:42,9.8,9.8Â° C,100,2019-03-30,-19.911622877200745
67473,2296ae20-3442-47a2-9c0d-ccde83cf18c0,339948,Temperature - 339948 @ Admin Air Cond,3/30/2019 23:52,9.8,9.8Â° C,100,2019-03-30,-19.88456124572601
67474,60f5fd86-eef3-4d47-869f-9ba2b0f61432,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 0:02,9.7,9.7Â° C,100,2019-03-31,-19.93640870516036
67475,91c28122-b591-45d9-96dd-5a68bb1736dc,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 0:12,9.7,9.7Â° C,100,2019-03-31,-19.817710710049262
67476,014f9b25-9549-4ca8-88a0-ebf4e09a78e3,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 0:22,9.7,9.7Â° C,100,2019-03-31,-19.85101271493816
67477,2d13ca28-fe1a-4522-b94c-4032ff4ca9ac,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 0:32,9.7,9.7Â° C,100,2019-03-31,-19.7666783561907
67481,dfa1b628-67c8-4d37-8bb3-1d6e07919706,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 1:12,9.5,9.5Â° C,100,2019-03-31,-19.72861364847357
67514,e9b3f496-8d24-41fa-ba2b-d16847278742,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 6:41,9.7,9.7Â° C,100,2019-03-31,-19.770488900716344
67533,b3a5f178-6ae1-47fb-bdef-dadaf14d3a17,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 9:51,10.0,10Â° C,100,2019-03-31,-19.797590629969072
67534,0adfe3d9-8c53-415f-b94b-b62687739b30,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 10:01,10.2,10.2Â° C,100,2019-03-31,-19.72243096345356
67539,0f5a221e-4fdd-4391-8025-c1c96e084cb5,339948,Temperature - 339948 @ Admin Air Cond,3/31/2019 10:51,10.2,10.2Â° C,100,2019-03-31,-19.714591850903837
67669,7da623ed-1ced-49b1-9c21-f23c7e61dd4a,339948,Temperature - 339948 @ Admin Air Cond,4/1/2019 8:30,9.7,9.7Â° C,100,2019-04-01,-20.111947641138656
67670,d7ea6d6d-7e4f-42bb-af25-cdcbc3ce01e1,339948,Temperature - 339948 @ Admin Air Cond,4/1/2019 8:40,10.1,10.1Â° C,100,2019-04-01,-19.697249646027558
67672,2223b54a-66cc-4d39-b3ac-06db9e67f498,339948,Temperature - 339948 @ Admin Air Cond,4/1/2019 9:00,9.9,9.9Â° C,100,2019-04-01,-19.99239911035081
67673,9a772a22-9a4d-4c79-818c-4fba7795ff10,339948,Temperature - 339948 @ Admin Air Cond,4/1/2019 9:10,10.0,10Â° C,100,2019-04-01,-19.80551929705789
67704,afc210ab-bc01-4325-926d-7c8e6dc9a084,339948,Temperature - 339948 @ Admin Air Cond,4/1/2019 14:10,10.4,10.4Â° C,100,2019-04-01,-19.705437242363796
67815,49921fb9-603f-4a73-b891-098737f60311,339948,Temperature - 339948 @ Admin Air Cond,4/2/2019 8:39,10.0,10Â° C,100,2019-04-02,-19.93828829763121
67846,71fc72ed-cf86-4d27-9de3-e4d3b610441d,339948,Temperature - 339948 @ Admin Air Cond,4/2/2019 13:48,10.3,10.3Â° C,100,2019-04-02,-19.796909030312953
67847,1b4b7391-6577-4d0c-9479-7a46ca33af93,339948,Temperature - 339948 @ Admin Air Cond,4/2/2019 13:58,10.3,10.3Â° C,100,2019-04-02,-19.695486398365624
67848,c77fa820-d64b-4ad0-8113-6fbd61d5427f,339948,Temperature - 339948 @ Admin Air Cond,4/2/2019 14:08,10.4,10.4Â° C,100,2019-04-02,-19.74596939255259
67850,9e9c62b8-9078-4e3e-9b9d-46f3dc182da0,339948,Temperature - 339948 @ Admin Air Cond,4/2/2019 14:28,10.7,10.7Â° C,100,2019-04-02,-19.698296542451033
67958,da394354-2fd2-47c9-a57e-71da74f32d77,339948,Temperature - 339948 @ Admin Air Cond,4/3/2019 8:27,9.9,9.9Â° C,100,2019-04-03,-20.019989948267252
67960,4fa1c8a2-a70c-473a-858e-d847dcfd6035,339948,Temperature - 339948 @ Admin Air Cond,4/3/2019 8:47,9.8,9.8Â° C,100,2019-04-03,-20.138379438811132
67962,2219164c-85e5-4807-8960-cc7ace68293d,339948,Temperature - 339948 @ Admin Air Cond,4/3/2019 9:07,9.6,9.6Â° C,100,2019-04-03,-20.174373285071898
68252,e21d2bb5-5aa5-45f4-8e52-45151c34948d,339948,Temperature - 339948 @ Admin Air Cond,4/5/2019 9:31,9.9,9.9Â° C,100,2019-04-05,-19.942102791080696
68681,5a5ce93f-2b95-49bd-9f0c-755eef2b2972,339948,Temperature - 339948 @ Admin Air Cond,4/8/2019 8:47,10.2,10.2Â° C,100,2019-04-08,-19.890215241063405
68687,9e576294-f6fa-4004-bc72-6fd077f9c25d,339948,Temperature - 339948 @ Admin Air Cond,4/8/2019 10:36,10.5,10.5Â° C,100,2019-04-08,-19.822153222676903
68688,b8219616-16cc-4147-9800-0defd682f355,339948,Temperature - 339948 @ Admin Air Cond,4/8/2019 10:46,10.5,10.5Â° C,100,2019-04-08,-19.858117477930694
68728,d03a2026-b73d-4647-b2a0-d2b413af789f,339948,Temperature - 339948 @ Admin Air Cond,4/8/2019 17:26,9.8,9.8Â° C,100,2019-04-08,-19.848774802419957
68733,c82bbff1-33f7-4c58-b1f1-f7c0e73ced5e,339948,Temperature - 339948 @ Admin Air Cond,4/8/2019 18:16,9.9,9.9Â° C,100,2019-04-08,-19.791688623569904
68734,fbce8717-e68e-4cba-936b-cb1e1385845a,339948,Temperature - 339948 @ Admin Air Cond,4/8/2019 18:26,9.7,9.7Â° C,100,2019-04-08,-19.958809184575966
68735,f1b0e185-95ea-49f2-9962-3c131d303661,339948,Temperature - 339948 @ Admin Air Cond,4/8/2019 18:36,9.8,9.8Â° C,100,2019-04-08,-19.869566384214046
68823,d98434ce-237f-43c5-bb9c-4b4f56b3d3f6,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 9:15,10.0,10Â° C,100,2019-04-09,-20.06815001938261
68830,dc358dc4-da8e-4052-917a-fc847a51b4af,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 10:25,10.4,10.4Â° C,100,2019-04-09,-19.71663534226563
68839,d120efe0-927b-4079-883b-669509a19a27,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 11:55,10.7,10.7Â° C,100,2019-04-09,-19.75410973069625
68840,edcdc6cc-6b70-469e-99ac-8be38efc644d,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 12:05,10.6,10.6Â° C,100,2019-04-09,-19.893704081981845
68841,8bf0a6ba-4873-4dcf-be5d-82c6c592860b,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 12:15,10.4,10.4Â° C,100,2019-04-09,-19.97213690876653
68842,607d995c-c73f-48f8-b736-768a0486d2e2,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 12:25,10.1,10.1Â° C,100,2019-04-09,-20.239317466948677
68845,99667178-126f-4983-8c2b-a04247f1d2af,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 12:55,10.4,10.4Â° C,100,2019-04-09,-19.727429014453378
68846,5128975f-25f9-4ad6-a27e-24edc775748c,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 13:05,10.0,10Â° C,100,2019-04-09,-20.207676723270733
68847,59cf932a-5552-4195-85e7-eb691bb31687,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 13:15,10.0,10Â° C,100,2019-04-09,-20.21623659179771
68848,18967c5c-9b8b-4a3a-98de-f8c9067e236f,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 13:25,9.9,9.9Â° C,98,2019-04-09,-20.232600453065164
68849,8fc93086-1563-4dc2-8036-84f1b4235181,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 13:35,9.9,9.9Â° C,100,2019-04-09,-20.224100430485056
68850,8c39a514-f3ab-4a66-8121-f5c6ad522e30,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 13:45,10.0,10Â° C,100,2019-04-09,-20.124674818068293
68851,99e14f99-36f9-40a5-83e1-369482b615fe,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 13:55,9.8,9.8Â° C,100,2019-04-09,-20.272254650297626
68852,7e6254a4-aa88-4ecb-8ce4-93dfbbd250c3,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 14:05,9.9,9.9Â° C,100,2019-04-09,-20.05939891083912
68853,ce46e8b8-73b3-471c-8cd6-83c13f5977d7,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 14:15,10.1,10.1Â° C,98,2019-04-09,-19.812423389166458
68854,9596d6bc-18ee-49c8-9ca3-9c1c7c383dd0,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 14:25,10.0,10Â° C,100,2019-04-09,-19.8217092105065
68855,b4f41a44-e371-4d91-8c7f-8a3f357b6dd2,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 14:35,9.9,9.9Â° C,100,2019-04-09,-19.84714748193729
68856,39ded212-632a-42a6-8427-8f0354e66407,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 14:45,9.9,9.9Â° C,100,2019-04-09,-19.874037658994208
68857,32ea9729-db57-4c01-9bc7-8be1aa81d4a1,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 14:55,9.9,9.9Â° C,100,2019-04-09,-19.82470279067908
68860,574f7410-a19e-4c57-8294-73321378e2b6,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 15:25,10.0,10Â° C,100,2019-04-09,-19.744756261958738
68864,09f2e788-80e8-41c2-9417-bdcbd9a2a7d9,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 16:05,9.8,9.8Â° C,100,2019-04-09,-19.86193584495956
68865,906f85c6-ec2d-4a28-9555-d3a9d5b7dd75,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 16:15,9.8,9.8Â° C,100,2019-04-09,-19.728571938531907
68866,d675332e-e941-4b83-b929-83615f57d3a9,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 16:25,9.6,9.6Â° C,100,2019-04-09,-19.785044692721307
68867,1b83577f-fdff-4d11-aa56-ffaa0c34367d,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 16:35,9.7,9.7Â° C,100,2019-04-09,-19.82391309119384
68868,4080d003-7a70-4c11-b3ca-e299b544409d,339948,Temperature - 339948 @ Admin Air Cond,4/9/2019 16:45,9.5,9.5Â° C,100,2019-04-09,-20.156792378958567
68962,006acadf-85c7-4810-b412-4ae0b7be247e,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 8:24,10.3,10.3Â° C,100,2019-04-10,-19.792655091243866
68963,80a9116e-9407-4599-8b67-52b271abde4e,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 8:34,10.3,10.3Â° C,100,2019-04-10,-19.776169587720027
68966,30d0803a-6902-4220-a627-dfaa444b2333,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 9:04,10.3,10.3Â° C,100,2019-04-10,-19.884063349380803
68967,02e65609-fa28-412e-89fb-1ff2bbe91456,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 9:14,9.9,9.9Â° C,100,2019-04-10,-20.438176756927746
68977,95524c3e-d4b3-4fd4-b425-60761e7c36bc,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 10:54,10.5,10.5Â° C,100,2019-04-10,-19.709800850545953
68978,0f40de8a-7948-4def-a2a0-83bdabd69d0f,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 11:04,10.4,10.4Â° C,100,2019-04-10,-19.941409720887812
68979,a198b31b-fcc2-45cf-94dc-0a6deea6f368,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 11:14,10.3,10.3Â° C,100,2019-04-10,-20.162129299033666
68980,2c0f0a56-fc29-4a6a-860e-eacef2043294,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 11:24,10.1,10.1Â° C,100,2019-04-10,-20.401723650319255
68981,12ba65cd-c628-4b79-853e-777efbf9b313,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 11:34,10.3,10.3Â° C,100,2019-04-10,-20.080156477103944
68982,58fc629f-fdd0-4486-adde-57dac39c19f7,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 11:44,10.1,10.1Â° C,100,2019-04-10,-20.247337035286094
68983,c6a41f71-a4d7-417f-8f0d-a5d1f1d6e441,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 11:54,10.0,10Â° C,100,2019-04-10,-20.245370588023597
68984,de08d7c1-6088-40f3-af75-3f2935e7f760,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 12:04,9.9,9.9Â° C,100,2019-04-10,-20.278975828601386
68985,f93f9e31-673c-4ad0-a48d-b59441f47fa4,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 12:14,10.0,10Â° C,100,2019-04-10,-20.135448582790794
68986,d3e15dd6-a930-4092-9509-cd40391f20d0,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 12:24,9.9,9.9Â° C,100,2019-04-10,-20.315696291608155
68987,a80a2461-ea87-4700-8b6d-559fc3e0841c,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 12:34,10.0,10Â° C,100,2019-04-10,-20.22425616013513
69008,52ae2314-6906-4565-9629-e84409eb00dc,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 16:04,9.9,9.9Â° C,100,2019-04-10,-19.764811947295986
69012,2a6c80d8-6bf0-4a52-98c1-2dc4f3da7e29,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 16:43,9.9,9.9Â° C,100,2019-04-10,-19.873151989851184
69013,d5d2872c-646e-49bb-bc60-905d4ee3d36b,339948,Temperature - 339948 @ Admin Air Cond,4/10/2019 16:53,10.0,10Â° C,100,2019-04-10,-19.70772742827826
69106,aecc569d-31ef-4229-8d2d-a8786b414963,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 8:23,10.3,10.3Â° C,100,2019-04-11,-19.89208291771822
69107,f7b75082-4f2e-4d3b-ad47-c7958e938f69,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 8:33,10.5,10.5Â° C,100,2019-04-11,-19.84619632526516
69108,f701c922-2f73-404c-933e-c89ea4fee996,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 8:43,10.6,10.6Â° C,100,2019-04-11,-19.782160912485416
69109,e3ed140d-90cb-420b-8421-dca7bfa402e1,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 8:53,9.8,9.8Â° C,100,2019-04-11,-20.506147278290072
69110,51691f33-ddbb-4e79-b3e5-1d56a09960b8,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 9:03,10.4,10.4Â° C,100,2019-04-11,-19.732674478940464
69111,01ac3737-59ba-4894-b00b-651842a53dd8,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 9:13,10.0,10Â° C,100,2019-04-11,-20.154301498102647
69119,97bb399a-cd5e-4f3f-83b0-a19c78f61999,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 10:33,10.7,10.7Â° C,100,2019-04-11,-19.770148867371077
69121,150c30e5-afb3-4810-a7f3-6672b6f6fdb5,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 10:52,10.1,10.1Â° C,100,2019-04-11,-20.28817604544136
69122,e313698b-2840-4cf7-a7f6-71b98a972bae,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 11:02,9.9,9.9Â° C,100,2019-04-11,-20.455356603623514
69123,bebd81eb-90c6-4ede-b7c4-62b4f374fb9e,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 11:12,9.9,9.9Â° C,100,2019-04-11,-20.35339015636101
69124,61223ef7-f6a5-4ac0-8bcb-5df57c671b9a,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 11:33,9.9,9.9Â° C,100,2019-04-11,-20.286995396938803
69126,001e503d-e772-4b52-84ac-eda8d82987fe,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 11:34,9.9,9.9Â° C,100,2019-04-11,-20.243468151128212
69128,f6c90145-23b2-435d-be61-ecfdb127683c,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 11:44,9.6,9.6Â° C,100,2019-04-11,-20.62371585994557
69129,95a36357-d900-4dc5-af2d-2aad30c4fa99,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 11:54,10.0,10Â° C,100,2019-04-11,-20.23227572847254
69133,755b82c6-ba65-447e-b282-49fd6506ecad,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 12:34,10.0,10Â° C,100,2019-04-11,-20.088293786972457
69134,5f2fa98c-dbec-49a6-a553-d8f857251947,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 12:44,10.0,10Â° C,100,2019-04-11,-19.975438047513954
69137,91fac629-3e51-43c3-9c95-1381c274015d,339948,Temperature - 339948 @ Admin Air Cond,4/11/2019 13:14,10.0,10Â° C,98,2019-04-11,-19.763186618612117
69690,962b54dd-da07-4e52-bab3-6d597c4a6901,339948,Temperature - 339948 @ Admin Air Cond,4/15/2019 8:39,9.9,9.9Â° C,100,2019-04-15,-20.319135791534872
69691,29865062-6bd9-47c5-ad16-c63e80d7a88c,339948,Temperature - 339948 @ Admin Air Cond,4/15/2019 8:49,9.9,9.9Â° C,100,2019-04-15,-20.275608890842314
69692,7b1af078-4fd0-4761-840e-24db2ffc0fcb,339948,Temperature - 339948 @ Admin Air Cond,4/15/2019 8:59,9.9,9.9Â° C,100,2019-04-15,-20.355856944777706
69693,f43ec5e9-1fa2-4045-bf21-bdc11dabaddd,339948,Temperature - 339948 @ Admin Air Cond,4/15/2019 9:09,10.3,10.3Â° C,100,2019-04-15,-19.964417158422712
69695,6be295ae-98a8-40d7-a55c-8ea9a0ba8c37,339948,Temperature - 339948 @ Admin Air Cond,4/15/2019 9:29,9.9,9.9Â° C,100,2019-04-15,-20.272281687346133
69696,734dd126-68b5-4ae8-984c-1566ff8b5f3e,339948,Temperature - 339948 @ Admin Air Cond,4/15/2019 9:39,10.2,10.2Â° C,100,2019-04-15,-19.972856420047403
69832,2423c4ad-5e00-447f-990f-19b9f742ab8e,339948,Temperature - 339948 @ Admin Air Cond,4/16/2019 8:18,10.0,10Â° C,100,2019-04-16,-20.2639248296401
69835,fed0c123-b069-40d5-9444-abdedf46eb8d,339948,Temperature - 339948 @ Admin Air Cond,4/16/2019 8:48,10.0,10Â° C,100,2019-04-16,-20.180349572208527
69836,764a9219-794a-4a86-b732-d5838c9c8517,339948,Temperature - 339948 @ Admin Air Cond,4/16/2019 8:58,10.0,10Â° C,100,2019-04-16,-20.1809243049098
69837,ab657d74-24d7-4ce9-bd8f-d48a217dbaa7,339948,Temperature - 339948 @ Admin Air Cond,4/16/2019 9:08,10.4,10.4Â° C,100,2019-04-16,-19.728504482257172
69978,455651fa-6ca3-42ef-9135-d6dadf04916c,339948,Temperature - 339948 @ Admin Air Cond,4/17/2019 8:36,9.9,9.9Â° C,100,2019-04-17,-20.1237169727791
70124,639327d2-f76d-4d53-8855-b6a14fe1a830,339948,Temperature - 339948 @ Admin Air Cond,4/18/2019 8:55,9.9,9.9Â° C,100,2019-04-18,-19.874434705754755
70128,7c04c319-4fba-4667-89f6-f6e2429856a9,339948,Temperature - 339948 @ Admin Air Cond,4/18/2019 9:35,9.8,9.8Â° C,100,2019-04-18,-19.89996412657799
70135,c9d97f18-dd38-4a11-8642-376e035a6232,339948,Temperature - 339948 @ Admin Air Cond,4/18/2019 10:45,10.0,10Â° C,100,2019-04-18,-19.69872409759216
70146,78054b0f-3cf7-499e-8d1c-fa9764d36303,339948,Temperature - 339948 @ Admin Air Cond,4/18/2019 12:35,10.0,10Â° C,100,2019-04-18,-19.775949379031037
70742,4641bf29-87a1-4bc0-ad00-788eb648e7f1,339948,Temperature - 339948 @ Admin Air Cond,4/22/2019 15:40,9.8,9.8Â° C,100,2019-04-22,-19.79253545208344
70846,25e1051f-ce7e-44bc-9abe-dda1ae389f49,339948,Temperature - 339948 @ Admin Air Cond,4/23/2019 8:59,10.1,10.1Â° C,100,2019-04-23,-19.79591420145181
70847,32fd5b3b-7878-48ba-920f-785eb392c2c3,339948,Temperature - 339948 @ Admin Air Cond,4/23/2019 9:09,9.8,9.8Â° C,98,2019-04-23,-20.016490283999
70992,5006d87c-b733-4d9c-9b7f-756a3c3f3ee0,339948,Temperature - 339948 @ Admin Air Cond,4/24/2019 9:17,10.0,10Â° C,100,2019-04-24,-19.718397508711078
71129,bdd54f5b-05f3-4fb2-9d21-ceede4b6011f,339948,Temperature - 339948 @ Admin Air Cond,4/25/2019 8:06,10.0,10Â° C,100,2019-04-25,-19.920451352629957
71747,be68fd8e-eec9-450a-9171-8586ba2cfb0f,339948,Temperature - 339948 @ Admin Air Cond,4/29/2019 14:20,10.3,10.3Â° C,100,2019-04-29,-19.72734206777054
71748,090bcac0-2e04-46fc-9bea-9206c2be3aed,339948,Temperature - 339948 @ Admin Air Cond,4/29/2019 14:30,10.0,10Â° C,100,2019-04-29,-19.996827600289084
