Equipment ID,Inspection Date,PD Average,PD Count,Temperature,Humidity,Loading,Confirm action,Building,Room,Equipment Name,Measurement Position
18769,24/8/2017 12:00:00 AM,585.55,1,31.7,61,2,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point B
18769,12/7/2018 12:00:00 AM,251.01,5,32.8,63.1,2,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point B
18769,14/3/2019 12:00:00 AM,309.55,1,35.7,49.5,3,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point B
18770,24/8/2017 12:00:00 AM,543.47,2,31.7,61,2,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point C
18770,12/7/2018 12:00:00 AM,296.67,6,32.8,63.1,2,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point C
18770,14/3/2019 12:00:00 AM,216.04,2,35.7,49.5,3,?,-,Mitsui QC41,Transformer 150KVA (S/N: A1FM9241T002),High Voltage side Point C
18771,24/8/2017 12:00:00 AM,567.7,8,31.1,62.7,4,?,-,Mitsui QC42,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18771,12/7/2018 12:00:00 AM,415.42,4,32.1,59.8,4,?,-,Mitsui QC42,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18771,14/3/2019 12:00:00 AM,594.87,8,34.3,54.6,1,?,-,Mitsui QC42,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18772,24/8/2017 12:00:00 AM,388.51,1,31.1,62.7,4,?,-,Mitsui QC42,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18772,12/7/2018 12:00:00 AM,274.1,3,32.1,59.8,4,?,-,Mitsui QC42,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18772,14/3/2019 12:00:00 AM,323.69,4,34.3,54.6,1,?,-,Mitsui QC42,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18773,24/8/2017 12:00:00 AM,374.32,1,31.1,62.7,4,?,-,Mitsui QC42,Panel 2 - Incoming Panel,Top
18774,24/8/2017 12:00:00 AM,431.55,2,31.1,62.7,4,?,-,Mitsui QC42,Panel 2 - Incoming Panel,Bottom
18775,24/8/2017 12:00:00 AM,380.48,1,31.1,62.7,2,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point A
18775,12/7/2018 12:00:00 AM,468.19,4,32.1,59.8,2,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point A
18775,14/3/2019 12:00:00 AM,449.65,1,34.3,54.6,0,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point A
18776,24/8/2017 12:00:00 AM,434.1,2,31.1,62.7,2,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point B
18776,12/7/2018 12:00:00 AM,364.64,3,32.1,59.8,2,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point B
18776,14/3/2019 12:00:00 AM,246.92,6,34.3,54.6,0,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point B
18777,24/8/2017 12:00:00 AM,381.21,1,31.1,62.7,2,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point C
18777,12/7/2018 12:00:00 AM,428.2,5,32.1,59.8,2,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point C
18777,14/3/2019 12:00:00 AM,365.23,3,34.3,54.6,0,?,-,Mitsui QC42,Transformer 1200KVA (S/N: A1FM9250T001),High Voltage side Point C
18778,24/8/2017 12:00:00 AM,272.43,1,31.1,62.7,2,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point A
18778,12/7/2018 12:00:00 AM,282.1,1,32.1,59.8,2,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point A
18778,14/3/2019 12:00:00 AM,233.16,1,34.3,54.6,1,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point A
18779,24/8/2017 12:00:00 AM,325.84,2,31.1,62.7,2,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point B
18779,12/7/2018 12:00:00 AM,311.44,3,32.1,59.8,2,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point B
18779,14/3/2019 12:00:00 AM,251.94,6,34.3,54.6,1,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point B
18780,24/8/2017 12:00:00 AM,381.21,2,31.1,62.7,2,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point C
18780,12/7/2018 12:00:00 AM,408.37,4,32.1,59.8,2,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point C
18780,14/3/2019 12:00:00 AM,261.74,4,34.3,54.6,1,?,-,Mitsui QC42,Transformer 150KVA (S/N: A1FM9250T002),High Voltage side Point C
18781,24/8/2017 12:00:00 AM,380.97,4,31.4,63.3,4,?,-,Mitsui QC43,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18781,12/7/2018 12:00:00 AM,713.34,2,35.5,64,23,?,-,Mitsui QC43,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18781,14/3/2019 12:00:00 AM,1064.66,1,33.8,52.5,1,?,-,Mitsui QC43,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18782,24/8/2017 12:00:00 AM,269.46,3,31.4,63.3,4,?,-,Mitsui QC43,Panel 2 - Incoming Panel,Top
18783,24/8/2017 12:00:00 AM,299.02,7,31.4,63.3,4,?,-,Mitsui QC43,Panel 2 - Incoming Panel,Bottom
18784,24/8/2017 12:00:00 AM,488.8,2,31.4,63.3,2,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point A
18784,12/7/2018 12:00:00 AM,380.47,6,35.5,64,20,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point A
18784,14/3/2019 12:00:00 AM,215.95,2,33.8,52.5,0,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point A
18785,24/8/2017 12:00:00 AM,353.62,7,31.4,63.3,2,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point B
18785,12/7/2018 12:00:00 AM,550.69,5,35.5,64,20,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point B
18785,14/3/2019 12:00:00 AM,215.02,2,33.8,52.5,0,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point B
18786,24/8/2017 12:00:00 AM,455.61,5,31.4,63.3,2,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point C
18786,12/7/2018 12:00:00 AM,362.75,6,35.5,64,20,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point C
18786,14/3/2019 12:00:00 AM,278.01,4,33.8,52.5,0,?,-,Mitsui QC43,Transformer 1200KVA (S/N: A1FM9274T001),High Voltage side Point C
18787,24/8/2017 12:00:00 AM,413.98,3,31.4,63.3,2,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point A
18787,12/7/2018 12:00:00 AM,1016.44,7,35.5,64,3,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point A
18787,14/3/2019 12:00:00 AM,119.85,5,33.8,52.5,1,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point A
18788,24/8/2017 12:00:00 AM,262.3,1,31.4,63.3,2,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point B
18788,12/7/2018 12:00:00 AM,431.2,5,35.5,64,3,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point B
18788,14/3/2019 12:00:00 AM,161.85,2,33.8,52.5,1,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point B
18789,24/8/2017 12:00:00 AM,502.16,1,31.4,63.3,2,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point C
18789,12/7/2018 12:00:00 AM,580.76,14,35.5,64,3,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point C
18789,14/3/2019 12:00:00 AM,121.31,4,33.8,52.5,1,?,-,Mitsui QC43,Transformer 150KVA (S/N: A1FM9274T002),High Voltage side Point C
18790,25/8/2017 12:00:00 AM,502.78,5,31.4,61,4,?,-,Mitsui QC44,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18790,13/7/2018 12:00:00 AM,368.33,2,27.7,87.7,4,?,-,Mitsui QC44,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18790,14/3/2019 12:00:00 AM,523.11,1,35.9,49.5,1,?,-,Mitsui QC44,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18791,25/8/2017 12:00:00 AM,561.26,1,31.4,61,4,?,-,Mitsui QC44,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18791,13/7/2018 12:00:00 AM,118.77,1,27.7,87.7,4,?,-,Mitsui QC44,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18791,14/3/2019 12:00:00 AM,336.29,6,35.9,49.5,1,?,-,Mitsui QC44,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18792,25/8/2017 12:00:00 AM,536.71,3,31.4,61,4,?,-,Mitsui QC44,Panel 2 - Incoming Panel,Top
18793,25/8/2017 12:00:00 AM,326.04,2,31.4,61,4,?,-,Mitsui QC44,Panel 2 - Incoming Panel,Bottom
18794,25/8/2017 12:00:00 AM,592.51,5,31.4,61,2,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point A
18794,13/7/2018 12:00:00 AM,414.46,5,27.7,87.7,2,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point A
18794,14/3/2019 12:00:00 AM,286.42,2,35.9,49.5,0,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point A
18795,25/8/2017 12:00:00 AM,697.14,3,31.4,61,2,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point B
18795,13/7/2018 12:00:00 AM,411.04,9,27.7,87.7,2,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point B
18795,14/3/2019 12:00:00 AM,262.59,5,35.9,49.5,0,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point B
18796,25/8/2017 12:00:00 AM,786.37,1,31.4,61,2,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point C
18796,13/7/2018 12:00:00 AM,326.49,2,27.7,87.7,2,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point C
18796,14/3/2019 12:00:00 AM,270.4,2,35.9,49.5,0,?,-,Mitsui QC44,Transformer 1200KVA (S/N: A1FM92533T001),High Voltage side Point C
18797,25/8/2017 12:00:00 AM,572.65,3,31.4,61,2,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point A
18797,13/7/2018 12:00:00 AM,115.58,1,27.7,87.7,2,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point A
18797,14/3/2019 12:00:00 AM,344.25,3,35.9,49.5,1,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point A
18798,25/8/2017 12:00:00 AM,626.46,3,31.4,61,2,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point B
18798,13/7/2018 12:00:00 AM,318.12,1,27.7,87.7,2,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point B
18798,14/3/2019 12:00:00 AM,361.89,2,35.9,49.5,1,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point B
18799,25/8/2017 12:00:00 AM,590.16,3,31.4,61,2,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point C
18799,13/7/2018 12:00:00 AM,244.32,8,27.7,87.7,2,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point C
18799,14/3/2019 12:00:00 AM,329.18,3,35.9,49.5,1,?,-,Mitsui QC44,Transformer 150KVA (S/N: A1FM92533T002),High Voltage side Point C
18800,25/8/2017 12:00:00 AM,358.65,10,32.1,59.4,4,?,-,Mitsui QC45,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18800,13/7/2018 12:00:00 AM,455.8,3,31.4,72.8,4,?,-,Mitsui QC45,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18800,14/3/2019 12:00:00 AM,304.88,1,36.1,46.4,1,?,-,Mitsui QC45,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18801,25/8/2017 12:00:00 AM,264.8,3,32.1,59.4,4,?,-,Mitsui QC45,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18801,13/7/2018 12:00:00 AM,381.95,7,31.4,72.8,4,?,-,Mitsui QC45,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18801,14/3/2019 12:00:00 AM,234.36,1,36.1,46.4,1,?,-,Mitsui QC45,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18802,25/8/2017 12:00:00 AM,245.68,5,32.1,59.4,4,?,-,Mitsui QC45,Panel 2 - Incoming Panel,Top
18803,25/8/2017 12:00:00 AM,241.76,3,32.1,59.4,4,?,-,Mitsui QC45,Panel 2 - Incoming Panel,Bottom
18804,25/8/2017 12:00:00 AM,386.4,3,32.1,59.4,2,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point A
18804,13/7/2018 12:00:00 AM,300.61,9,31.4,72.8,2,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point A
18804,14/3/2019 12:00:00 AM,254.58,2,36.1,46.4,0,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point A
18805,25/8/2017 12:00:00 AM,280.55,5,32.1,59.4,2,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point B
18805,13/7/2018 12:00:00 AM,330.61,4,31.4,72.8,2,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point B
18805,14/3/2019 12:00:00 AM,185.23,3,36.1,46.4,0,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point B
18806,25/8/2017 12:00:00 AM,380.18,2,32.1,59.4,2,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point C
18806,13/7/2018 12:00:00 AM,256.67,3,31.4,72.8,2,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point C
18806,14/3/2019 12:00:00 AM,130.3,7,36.1,46.4,0,?,-,Mitsui QC45,Transformer 1200KVA (S/N: A1FM9256T001),High Voltage side Point C
18807,25/8/2017 12:00:00 AM,284.83,2,32.1,59.4,2,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point A
18807,13/7/2018 12:00:00 AM,280.77,4,31.4,72.8,2,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point A
18807,14/3/2019 12:00:00 AM,160.75,5,36.1,46.4,1,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point A
18808,25/8/2017 12:00:00 AM,332.15,4,32.1,59.4,2,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point B
18808,13/7/2018 12:00:00 AM,344.48,6,31.4,72.8,2,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point B
18808,14/3/2019 12:00:00 AM,121.1,7,36.1,46.4,1,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point B
18809,25/8/2017 12:00:00 AM,398.77,6,32.1,59.4,2,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point C
18809,13/7/2018 12:00:00 AM,331.14,5,31.4,72.8,2,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point C
18809,14/3/2019 12:00:00 AM,143,4,36.1,46.4,1,?,-,Mitsui QC45,Transformer 150KVA (S/N: A1FM9256T002),High Voltage side Point C
18810,25/8/2017 12:00:00 AM,217.22,2,32.6,60.1,4,?,-,Mitsui QC46,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18810,13/7/2018 12:00:00 AM,354.68,6,31.3,69.7,4,?,-,Mitsui QC46,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18810,14/3/2019 12:00:00 AM,234.09,3,35.5,47.9,1,?,-,Mitsui QC46,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18811,25/8/2017 12:00:00 AM,241.4,3,32.6,60.1,4,?,-,Mitsui QC46,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18811,13/7/2018 12:00:00 AM,326.15,2,31.3,69.7,4,?,-,Mitsui QC46,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18811,14/3/2019 12:00:00 AM,215.8,2,35.5,47.9,1,?,-,Mitsui QC46,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18812,25/8/2017 12:00:00 AM,180.42,2,32.6,60.1,4,?,-,Mitsui QC46,Panel 2 - Incoming Panel,Top
18813,25/8/2017 12:00:00 AM,217.06,5,32.6,60.1,4,?,-,Mitsui QC46,Panel 2 - Incoming Panel,Bottom
18814,25/8/2017 12:00:00 AM,88.16,7,32.6,60.1,2,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point A
18814,13/7/2018 12:00:00 AM,509.19,10,31.3,69.7,2,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point A
18814,14/3/2019 12:00:00 AM,258.45,3,35.5,47.9,0,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point A
18815,25/8/2017 12:00:00 AM,67.11,1,32.6,60.1,2,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point B
18815,13/7/2018 12:00:00 AM,543.83,8,31.3,69.7,2,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point B
18815,14/3/2019 12:00:00 AM,305.73,6,35.5,47.9,0,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point B
18816,25/8/2017 12:00:00 AM,98.02,7,32.6,60.1,2,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point C
18816,13/7/2018 12:00:00 AM,468.55,11,31.3,69.7,2,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point C
18816,14/3/2019 12:00:00 AM,306.48,2,35.5,47.9,0,?,-,Mitsui QC46,Transformer 1200KVA (S/N: A1HF2844T001),High Voltage side Point C
18817,25/8/2017 12:00:00 AM,106.96,7,32.6,60.1,2,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point A
18817,13/7/2018 12:00:00 AM,233.97,5,31.3,69.7,2,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point A
18817,14/3/2019 12:00:00 AM,288.18,4,35.5,47.9,1,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point A
18818,25/8/2017 12:00:00 AM,142.57,5,32.6,60.1,2,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point B
18818,13/7/2018 12:00:00 AM,238.58,1,31.3,69.7,2,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point B
18818,14/3/2019 12:00:00 AM,95.09,7,35.5,47.9,1,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point B
18819,25/8/2017 12:00:00 AM,282.69,1,32.6,60.1,2,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point C
18819,13/7/2018 12:00:00 AM,161.94,2,31.3,69.7,2,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point C
18819,14/3/2019 12:00:00 AM,263.65,6,35.5,47.9,1,?,-,Mitsui QC46,Transformer 150KVA (S/N: A1HF2844T002),High Voltage side Point C
18820,25/8/2017 12:00:00 AM,280.2,4,32,64.2,4,?,-,Mitsui QC47,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18820,13/7/2018 12:00:00 AM,450.18,3,31.6,68.9,4,?,-,Mitsui QC47,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18820,14/3/2019 12:00:00 AM,269.65,2,34.9,46.3,1,?,-,Mitsui QC47,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18821,25/8/2017 12:00:00 AM,254.73,1,32,64.2,4,?,-,Mitsui QC47,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18821,13/7/2018 12:00:00 AM,487.69,5,31.6,68.9,4,?,-,Mitsui QC47,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18821,14/3/2019 12:00:00 AM,251.09,2,34.9,46.3,1,?,-,Mitsui QC47,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18822,25/8/2017 12:00:00 AM,231.73,2,32,64.2,4,?,-,Mitsui QC47,Panel 2 - Incoming Panel,Top
18823,25/8/2017 12:00:00 AM,230.51,3,32,64.2,4,?,-,Mitsui QC47,Panel 2 - Incoming Panel,Bottom
18824,25/8/2017 12:00:00 AM,271.4,2,32,64.2,2,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point A
18824,13/7/2018 12:00:00 AM,423.56,3,31.6,68.9,2,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point A
18824,14/3/2019 12:00:00 AM,235.13,1,34.9,46.3,0,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point A
18825,25/8/2017 12:00:00 AM,315.65,3,32,64.2,2,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point B
18825,13/7/2018 12:00:00 AM,445.85,3,31.6,68.9,2,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point B
18825,14/3/2019 12:00:00 AM,205.41,5,34.9,46.3,0,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point B
18826,25/8/2017 12:00:00 AM,482.82,1,32,64.2,2,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point C
18826,13/7/2018 12:00:00 AM,543.4,2,31.6,68.9,2,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point C
18826,14/3/2019 12:00:00 AM,432.71,2,34.9,46.3,0,?,-,Mitsui QC47,Transformer 1200KVA (S/N: A1HF2860T001),High Voltage side Point C
18827,25/8/2017 12:00:00 AM,310.37,3,32,64.2,2,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point A
18827,13/7/2018 12:00:00 AM,365.68,1,31.6,68.9,2,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point A
18827,14/3/2019 12:00:00 AM,122.56,1,34.9,46.3,1,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point A
18828,25/8/2017 12:00:00 AM,330.79,2,32,64.2,2,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point B
18828,13/7/2018 12:00:00 AM,508.3,5,31.6,68.9,2,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point B
18828,14/3/2019 12:00:00 AM,201.78,1,34.9,46.3,1,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point B
18829,25/8/2017 12:00:00 AM,342.62,3,32,64.2,2,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point C
18829,13/7/2018 12:00:00 AM,691.47,1,31.6,68.9,2,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point C
18829,14/3/2019 12:00:00 AM,233.79,4,34.9,46.3,1,?,-,Mitsui QC47,Transformer 150KVA (S/N: A1HF2860T002),High Voltage side Point C
18830,28/8/2017 12:00:00 AM,293.06,1,32.1,63.9,70,?,-,Mitsui QC48,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18830,13/7/2018 12:00:00 AM,372.86,2,31.6,66,4,?,-,Mitsui QC48,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18830,14/3/2019 12:00:00 AM,413.5,2,34.7,46.3,4,?,-,Mitsui QC48,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Top
18831,28/8/2017 12:00:00 AM,198.23,5,32.1,63.9,70,?,-,Mitsui QC48,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18831,13/7/2018 12:00:00 AM,390.51,1,31.6,66,4,?,-,Mitsui QC48,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18831,14/3/2019 12:00:00 AM,308.89,3,34.7,46.3,4,?,-,Mitsui QC48,Panel 1 - 1200KVA Transformer Panel/150KVA Transformer Panel,Bottom
18832,28/8/2017 12:00:00 AM,698.52,5,32.1,63.9,70,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point A
18832,13/7/2018 12:00:00 AM,353.64,8,31.6,66,2,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point A
18832,14/3/2019 12:00:00 AM,275.11,3,34.7,46.3,2,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point A
18833,28/8/2017 12:00:00 AM,373.03,3,32.1,63.9,70,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point B
18833,13/7/2018 12:00:00 AM,333.91,5,31.6,66,2,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point B
18833,14/3/2019 12:00:00 AM,390.39,3,34.7,46.3,2,?,-,Mitsui QC48,Transformer 1200KVA (S/N: A1HB2581T001),High Voltage side Point B
18836,28/8/2017 12:00:00 AM,381.02,2,32.1,63.9,3,?,-,Mitsui QC48,Transformer 150KVA (S/N: A1HB2581T002),High Voltage side Point A
